New_ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary,left_company
6177,0.49,0.67,6.0,286.0,4.0,0.0,0.0,sales,low,1
6178,0.46,0.55,3.0,139.0,2.0,0.0,0.0,sales,medium,1
6179,0.9,0.91,5.0,176.0,3.0,0.0,0.0,sales,medium,1
6180,0.7,0.67,5.0,136.0,3.0,0.0,0.0,sales,medium,1
6181,0.84,0.71,4.0,222.0,2.0,0.0,0.0,sales,medium,1
6182,0.89,0.77,4.0,269.0,4.0,0.0,0.0,sales,medium,1
6183,0.59,0.87,4.0,183.0,2.0,0.0,0.0,sales,medium,1
6184,0.57,0.72,3.0,206.0,3.0,0.0,0.0,sales,medium,1
6185,0.53,0.49,3.0,158.0,3.0,0.0,0.0,sales,medium,1
6186,0.83,0.89,4.0,136.0,3.0,0.0,0.0,sales,medium,1
6187,0.51,0.66,4.0,182.0,2.0,0.0,0.0,sales,medium,1
6188,0.78,0.61,4.0,268.0,3.0,0.0,0.0,sales,medium,1
6189,0.52,0.69,3.0,144.0,3.0,0.0,0.0,sales,medium,1
6190,0.42,0.5,5.0,286.0,4.0,0.0,0.0,sales,high,1
6191,0.61,0.38,2.0,268.0,3.0,0.0,0.0,sales,low,1
6192,0.85,1.0,3.0,255.0,3.0,0.0,0.0,sales,medium,1
6193,0.17,0.85,6.0,245.0,5.0,0.0,0.0,sales,medium,1
6194,0.79,0.52,3.0,134.0,2.0,1.0,0.0,sales,medium,1
6195,0.56,0.98,3.0,251.0,3.0,1.0,0.0,accounting,medium,1
6196,0.5,0.73,5.0,165.0,2.0,0.0,0.0,accounting,low,1
6197,0.51,0.53,3.0,223.0,2.0,1.0,0.0,accounting,low,1
6198,0.77,0.67,4.0,225.0,4.0,0.0,0.0,hr,low,1
6199,0.84,0.9,3.0,196.0,3.0,1.0,0.0,hr,low,1
6200,0.21,0.49,3.0,253.0,3.0,0.0,0.0,hr,low,1
6201,0.65,0.57,5.0,222.0,3.0,0.0,0.0,hr,low,1
6202,0.95,0.87,4.0,135.0,3.0,0.0,0.0,technical,low,1
6203,0.8,0.75,4.0,217.0,2.0,0.0,0.0,technical,low,1
6204,0.77,0.85,5.0,192.0,2.0,0.0,0.0,technical,low,1
6205,0.57,0.7,3.0,172.0,3.0,0.0,0.0,technical,low,1
6206,0.92,0.55,4.0,183.0,3.0,0.0,0.0,technical,low,1
6207,1.0,0.71,5.0,186.0,2.0,0.0,0.0,technical,low,1
6208,0.85,0.67,4.0,163.0,3.0,0.0,0.0,technical,low,1
6209,0.57,0.8,4.0,262.0,3.0,0.0,0.0,technical,low,1
6210,0.66,0.68,3.0,202.0,3.0,0.0,0.0,technical,low,1
6211,0.85,0.8,4.0,248.0,3.0,0.0,0.0,technical,low,1
6212,0.99,0.5,5.0,214.0,2.0,0.0,0.0,technical,low,1
6213,0.91,0.82,4.0,260.0,4.0,0.0,0.0,support,low,1
6214,0.96,0.97,4.0,260.0,3.0,0.0,0.0,support,low,1
6215,0.49,0.52,4.0,251.0,2.0,0.0,0.0,support,low,1
6216,0.39,0.85,5.0,179.0,5.0,0.0,0.0,support,low,1
6217,0.87,0.74,4.0,178.0,2.0,1.0,0.0,support,medium,1
6218,0.19,0.85,6.0,210.0,4.0,0.0,0.0,support,medium,1
6219,0.9,0.83,3.0,273.0,4.0,0.0,0.0,support,medium,1
6220,0.5,0.5,5.0,166.0,2.0,0.0,0.0,support,medium,1
6221,0.7,0.9,5.0,246.0,2.0,0.0,0.0,support,medium,1
6222,0.52,0.55,5.0,192.0,3.0,0.0,0.0,support,medium,1
6223,0.71,0.69,3.0,274.0,3.0,0.0,0.0,support,medium,1
6224,0.4,0.41,3.0,232.0,3.0,0.0,0.0,technical,medium,1
6225,0.96,0.53,3.0,158.0,4.0,0.0,0.0,technical,medium,1
6226,0.86,0.92,5.0,137.0,3.0,0.0,0.0,technical,medium,1
6227,0.68,0.85,3.0,209.0,2.0,0.0,0.0,management,medium,1
6228,0.56,0.64,3.0,206.0,2.0,0.0,0.0,IT,medium,1
6229,0.65,0.56,3.0,230.0,2.0,0.0,0.0,IT,high,1
6230,0.98,0.61,5.0,239.0,3.0,0.0,0.0,IT,low,1
6231,0.18,0.51,5.0,159.0,6.0,0.0,0.0,IT,medium,1
6232,0.66,0.65,4.0,244.0,2.0,0.0,0.0,IT,medium,1
6233,0.14,0.51,5.0,259.0,5.0,0.0,0.0,product_mng,medium,1
6234,0.94,0.8,5.0,245.0,3.0,1.0,0.0,product_mng,medium,1
6235,0.56,1.0,3.0,141.0,2.0,1.0,0.0,product_mng,low,1
6236,0.56,0.8,5.0,202.0,4.0,0.0,0.0,product_mng,low,1
6237,0.59,0.89,5.0,143.0,3.0,1.0,0.0,IT,low,1
6238,0.63,0.62,4.0,286.0,5.0,1.0,0.0,RandD,low,1
6239,0.97,0.88,5.0,173.0,3.0,0.0,0.0,RandD,low,1
6240,0.76,0.7,5.0,195.0,3.0,0.0,0.0,RandD,low,1
6241,0.85,0.58,4.0,167.0,4.0,0.0,0.0,RandD,low,1
6242,0.23,0.73,5.0,197.0,4.0,1.0,0.0,RandD,low,1
6243,0.68,0.62,3.0,255.0,5.0,0.0,0.0,RandD,low,1
6244,0.71,0.73,3.0,274.0,3.0,0.0,0.0,marketing,low,1
6245,0.5,0.59,3.0,192.0,2.0,0.0,0.0,sales,low,1
6246,0.61,0.7,3.0,225.0,3.0,0.0,0.0,accounting,low,1
6247,0.99,0.65,3.0,209.0,2.0,1.0,0.0,support,low,1
6248,0.97,0.86,5.0,222.0,3.0,0.0,0.0,technical,low,1
6249,0.82,0.71,5.0,208.0,2.0,0.0,0.0,management,low,1
6250,0.72,0.68,5.0,162.0,5.0,0.0,0.0,marketing,low,1
6251,0.53,0.74,3.0,135.0,2.0,0.0,0.0,marketing,low,1
6252,0.55,0.87,4.0,200.0,3.0,0.0,0.0,marketing,low,1
6253,0.52,0.53,4.0,159.0,4.0,0.0,0.0,sales,low,1
6254,0.8,0.81,5.0,156.0,2.0,0.0,0.0,sales,low,1
6255,0.51,0.95,4.0,169.0,3.0,1.0,0.0,sales,low,1
6256,0.66,0.65,4.0,154.0,3.0,0.0,0.0,sales,medium,1
6257,0.56,0.43,2.0,169.0,3.0,0.0,0.0,sales,medium,1
6258,0.5,0.84,3.0,233.0,3.0,1.0,0.0,sales,medium,1
6259,0.94,0.78,3.0,218.0,2.0,1.0,0.0,sales,medium,1
6260,0.42,0.8,4.0,279.0,6.0,0.0,0.0,sales,medium,1
6261,0.6,0.61,3.0,195.0,3.0,0.0,0.0,sales,medium,1
6262,0.55,0.71,4.0,223.0,3.0,0.0,0.0,sales,medium,1
6263,0.76,0.72,3.0,275.0,4.0,1.0,0.0,sales,medium,1
6264,0.84,0.74,3.0,234.0,3.0,1.0,0.0,sales,medium,1
6265,0.33,0.62,4.0,113.0,6.0,0.0,0.0,sales,medium,1
6266,0.61,0.95,3.0,133.0,5.0,0.0,0.0,sales,medium,1
6267,0.91,0.93,5.0,158.0,4.0,0.0,0.0,sales,medium,1
6268,0.73,0.74,4.0,214.0,3.0,0.0,0.0,sales,high,1
6269,0.87,0.67,4.0,272.0,4.0,0.0,0.0,sales,low,1
6270,0.38,0.42,2.0,127.0,4.0,0.0,0.0,sales,medium,1
6271,0.8,0.51,4.0,141.0,3.0,1.0,0.0,sales,medium,1
6272,0.69,0.8,5.0,263.0,3.0,1.0,0.0,accounting,medium,1
6273,0.99,0.92,5.0,174.0,5.0,0.0,0.0,accounting,medium,1
6274,0.92,0.76,5.0,246.0,2.0,1.0,0.0,accounting,low,1
6275,0.6,0.88,3.0,201.0,2.0,0.0,0.0,hr,low,1
6276,0.89,0.93,3.0,181.0,3.0,0.0,0.0,hr,low,1
6277,0.91,0.93,3.0,238.0,2.0,0.0,0.0,hr,low,1
6278,0.35,0.52,3.0,167.0,2.0,0.0,0.0,hr,low,1
6279,0.88,0.68,5.0,224.0,2.0,0.0,0.0,technical,low,1
6280,0.66,0.69,3.0,182.0,3.0,1.0,0.0,technical,low,1
6281,0.21,0.55,4.0,189.0,2.0,0.0,0.0,technical,low,1
6282,0.78,0.64,3.0,169.0,2.0,1.0,0.0,technical,medium,1
6283,0.21,0.96,4.0,287.0,5.0,0.0,0.0,technical,medium,1
6284,0.64,0.94,3.0,150.0,2.0,0.0,0.0,technical,medium,1
6285,0.68,0.95,4.0,146.0,2.0,0.0,0.0,technical,medium,1
6286,0.99,0.87,4.0,162.0,4.0,0.0,0.0,technical,medium,1
6287,0.85,0.55,4.0,158.0,5.0,0.0,0.0,technical,medium,1
6288,0.86,0.51,3.0,185.0,2.0,0.0,0.0,technical,medium,1
6289,0.89,0.98,3.0,214.0,3.0,0.0,0.0,technical,medium,1
6290,0.49,0.85,4.0,200.0,3.0,0.0,0.0,support,medium,1
6291,0.76,0.97,4.0,219.0,2.0,0.0,0.0,support,medium,1
6292,0.79,0.87,3.0,218.0,3.0,0.0,0.0,support,medium,1
6293,0.89,0.64,4.0,237.0,2.0,0.0,0.0,support,medium,1
6294,0.34,0.51,3.0,105.0,3.0,0.0,0.0,support,medium,1
6295,0.81,0.92,3.0,251.0,3.0,1.0,0.0,support,medium,1
6296,0.96,0.7,3.0,227.0,2.0,0.0,0.0,support,medium,1
6297,0.7,0.87,3.0,158.0,2.0,0.0,0.0,support,medium,1
6298,0.92,0.61,4.0,252.0,2.0,0.0,0.0,support,medium,1
6299,0.5,0.76,4.0,198.0,3.0,0.0,0.0,support,medium,1
6300,0.75,0.72,2.0,192.0,3.0,0.0,0.0,support,medium,1
6301,0.42,0.38,2.0,139.0,4.0,0.0,0.0,technical,medium,1
6302,0.29,0.4,6.0,205.0,3.0,0.0,0.0,technical,medium,1
6303,0.91,0.48,3.0,224.0,3.0,0.0,0.0,technical,medium,1
6304,0.55,0.97,4.0,267.0,4.0,0.0,0.0,management,medium,1
6305,0.57,0.81,4.0,200.0,3.0,1.0,0.0,IT,medium,1
6306,0.27,0.48,3.0,97.0,6.0,0.0,0.0,IT,medium,1
6307,0.7,0.43,6.0,253.0,3.0,0.0,0.0,IT,high,1
6308,0.63,0.68,4.0,191.0,2.0,0.0,0.0,IT,high,1
6309,0.97,0.63,5.0,199.0,2.0,1.0,0.0,IT,high,1
6310,0.28,0.52,3.0,127.0,4.0,0.0,0.0,product_mng,high,1
6311,0.7,0.6,3.0,187.0,2.0,0.0,0.0,product_mng,high,1
6312,0.83,0.51,4.0,215.0,3.0,0.0,0.0,product_mng,high,1
6313,0.22,0.76,4.0,176.0,6.0,1.0,0.0,product_mng,high,1
6314,0.55,0.47,3.0,194.0,2.0,0.0,0.0,IT,high,1
6315,0.33,0.77,3.0,216.0,3.0,0.0,0.0,RandD,high,1
6316,0.5,0.78,4.0,185.0,3.0,0.0,0.0,RandD,high,1
6317,0.93,0.88,5.0,140.0,3.0,0.0,0.0,RandD,high,1
6318,0.77,0.66,3.0,260.0,4.0,0.0,0.0,RandD,high,1
6319,0.93,0.97,5.0,137.0,4.0,0.0,0.0,RandD,low,1
6320,0.72,1.0,4.0,151.0,2.0,0.0,0.0,RandD,low,1
6321,0.78,0.53,3.0,152.0,2.0,0.0,0.0,marketing,low,1
6322,0.55,0.75,4.0,166.0,2.0,0.0,0.0,sales,low,1
6323,0.39,0.86,3.0,261.0,2.0,0.0,0.0,accounting,low,1
6324,0.67,0.78,3.0,235.0,3.0,0.0,0.0,support,low,1
6325,0.61,0.89,3.0,201.0,2.0,0.0,0.0,technical,low,1
6326,0.6,0.69,6.0,250.0,5.0,1.0,0.0,management,low,1
6327,0.48,0.64,4.0,146.0,2.0,0.0,0.0,marketing,low,1
6328,0.75,0.84,4.0,195.0,3.0,0.0,0.0,marketing,low,1
6329,0.87,0.58,4.0,259.0,3.0,0.0,0.0,marketing,low,1
6330,0.51,0.54,4.0,166.0,4.0,1.0,0.0,sales,low,1
6331,0.63,0.9,4.0,188.0,4.0,1.0,0.0,sales,low,1
6332,0.6,0.57,3.0,203.0,2.0,0.0,0.0,sales,low,1
6333,0.7,0.99,3.0,167.0,3.0,0.0,0.0,sales,low,1
6334,0.5,0.99,2.0,258.0,3.0,1.0,0.0,sales,medium,1
6335,0.59,0.51,2.0,126.0,3.0,0.0,0.0,sales,medium,1
6336,0.52,0.39,6.0,246.0,4.0,0.0,0.0,sales,medium,1
6337,0.55,0.49,3.0,205.0,3.0,0.0,0.0,sales,medium,1
6338,0.81,0.62,5.0,201.0,3.0,1.0,0.0,sales,medium,1
6339,0.94,0.98,4.0,197.0,3.0,0.0,0.0,sales,medium,1
6340,0.98,0.61,3.0,272.0,3.0,0.0,0.0,sales,medium,1
6341,0.83,0.84,4.0,206.0,2.0,0.0,0.0,sales,medium,1
6342,0.93,0.62,3.0,184.0,3.0,0.0,0.0,sales,medium,1
6343,0.99,0.54,3.0,199.0,2.0,0.0,0.0,sales,medium,1
6344,0.55,0.57,4.0,220.0,3.0,0.0,0.0,sales,medium,1
6345,0.96,0.83,3.0,233.0,3.0,0.0,0.0,sales,medium,1
6346,0.28,0.77,3.0,221.0,3.0,0.0,0.0,sales,high,1
6347,0.97,0.6,6.0,168.0,5.0,1.0,0.0,sales,high,1
6348,0.8,0.78,3.0,251.0,3.0,0.0,0.0,sales,high,1
6349,0.75,0.55,2.0,188.0,3.0,0.0,0.0,accounting,high,1
6350,0.89,0.88,3.0,203.0,3.0,0.0,0.0,accounting,high,1
6351,0.6,0.76,5.0,168.0,2.0,1.0,0.0,accounting,high,1
6352,0.73,0.98,3.0,227.0,2.0,1.0,0.0,hr,high,1
6353,0.88,0.75,4.0,159.0,2.0,0.0,0.0,hr,high,1
6354,0.5,0.7,3.0,159.0,3.0,0.0,0.0,hr,low,1
6355,0.53,0.78,5.0,275.0,5.0,0.0,0.0,hr,low,1
6356,0.95,0.43,6.0,283.0,2.0,0.0,0.0,technical,low,1
6357,0.94,0.53,5.0,169.0,3.0,0.0,0.0,technical,low,1
6358,0.49,0.8,3.0,227.0,4.0,1.0,0.0,technical,low,1
6359,0.59,0.57,3.0,147.0,4.0,0.0,0.0,technical,low,1
6360,0.51,0.91,3.0,227.0,2.0,0.0,0.0,technical,low,1
6361,0.66,0.66,4.0,166.0,3.0,0.0,0.0,technical,low,1
6362,0.76,0.94,4.0,168.0,6.0,0.0,0.0,technical,medium,1
6363,0.12,0.59,3.0,229.0,6.0,0.0,0.0,technical,medium,1
6364,0.84,0.65,3.0,134.0,3.0,0.0,0.0,technical,medium,1
6365,0.94,0.81,3.0,196.0,3.0,0.0,0.0,technical,medium,1
6366,0.63,0.84,4.0,181.0,3.0,0.0,0.0,technical,medium,1
6367,0.79,0.99,4.0,177.0,3.0,1.0,0.0,support,medium,1
6368,0.85,0.68,3.0,272.0,2.0,1.0,0.0,support,medium,1
6369,0.74,0.52,3.0,213.0,3.0,0.0,0.0,support,medium,1
6370,0.23,0.75,6.0,220.0,3.0,0.0,0.0,support,medium,1
6371,0.62,0.51,4.0,274.0,2.0,0.0,0.0,support,medium,1
6372,0.36,0.56,6.0,242.0,6.0,0.0,0.0,support,medium,1
6373,0.7,0.83,4.0,182.0,3.0,0.0,0.0,support,medium,1
6374,0.57,0.75,5.0,172.0,4.0,0.0,0.0,support,medium,1
6375,0.83,0.99,3.0,226.0,3.0,0.0,0.0,support,medium,1
6376,0.71,0.96,3.0,132.0,2.0,0.0,0.0,support,medium,1
6377,0.23,0.72,6.0,121.0,3.0,0.0,0.0,support,medium,1
6378,0.59,0.69,4.0,207.0,2.0,0.0,0.0,technical,medium,1
6379,0.69,0.61,2.0,141.0,3.0,0.0,0.0,technical,medium,1
6380,0.63,0.81,5.0,189.0,3.0,0.0,0.0,technical,medium,1
6381,0.9,0.59,6.0,269.0,4.0,1.0,0.0,management,medium,1
6382,0.31,0.57,4.0,200.0,4.0,0.0,0.0,IT,medium,1
6383,0.92,0.62,3.0,199.0,2.0,0.0,0.0,IT,medium,1
6384,0.96,0.87,4.0,213.0,3.0,0.0,0.0,IT,medium,1
6385,0.66,0.51,6.0,105.0,4.0,0.0,0.0,IT,high,1
6386,0.48,0.97,4.0,141.0,2.0,0.0,0.0,IT,low,1
6387,0.15,0.55,3.0,255.0,3.0,1.0,0.0,product_mng,medium,1
6388,0.59,0.79,3.0,217.0,4.0,0.0,0.0,product_mng,medium,1
6389,0.66,0.85,6.0,165.0,5.0,0.0,0.0,product_mng,medium,1
6390,0.69,0.92,5.0,220.0,2.0,0.0,0.0,product_mng,medium,1
6391,0.65,0.79,4.0,241.0,4.0,0.0,0.0,IT,medium,1
6392,0.58,0.94,5.0,274.0,3.0,0.0,0.0,RandD,medium,1
6393,0.72,0.57,4.0,224.0,4.0,0.0,0.0,RandD,medium,1
6394,0.65,0.99,5.0,240.0,5.0,0.0,0.0,RandD,medium,1
6395,0.63,0.77,5.0,210.0,3.0,0.0,0.0,RandD,medium,1
6396,0.55,0.87,3.0,215.0,2.0,0.0,0.0,RandD,medium,1
6397,0.74,0.56,4.0,254.0,2.0,0.0,0.0,marketing,low,1
6398,0.58,0.84,4.0,150.0,4.0,1.0,0.0,sales,low,1
6399,0.71,0.72,4.0,177.0,3.0,0.0,0.0,accounting,low,1
6400,0.83,0.37,5.0,101.0,4.0,1.0,0.0,support,low,1
6401,0.63,0.52,3.0,183.0,2.0,0.0,0.0,technical,low,1
6402,0.56,0.61,3.0,224.0,3.0,0.0,0.0,management,low,1
6403,0.88,0.55,3.0,263.0,3.0,0.0,0.0,marketing,low,1
6404,0.82,0.55,3.0,207.0,2.0,0.0,0.0,marketing,high,1
6405,0.69,0.72,3.0,243.0,3.0,0.0,0.0,marketing,low,1
6406,0.57,0.54,3.0,157.0,4.0,1.0,0.0,sales,high,1
6407,0.75,0.69,3.0,242.0,3.0,0.0,0.0,sales,high,1
6408,0.6,0.98,4.0,265.0,2.0,0.0,0.0,sales,low,1
6409,0.96,0.92,3.0,196.0,4.0,0.0,0.0,sales,low,1
6410,0.75,0.67,4.0,135.0,2.0,0.0,0.0,sales,high,1
6411,1.0,0.61,6.0,270.0,3.0,0.0,0.0,sales,low,1
6412,0.92,0.97,4.0,201.0,2.0,0.0,0.0,sales,medium,1
6413,0.84,0.93,5.0,225.0,4.0,0.0,0.0,sales,high,1
6414,0.82,0.77,4.0,205.0,3.0,0.0,0.0,sales,medium,1
6415,0.74,0.42,3.0,131.0,3.0,0.0,0.0,sales,medium,1
6416,0.21,0.39,2.0,118.0,4.0,0.0,0.0,sales,medium,1
6417,0.62,0.64,5.0,187.0,3.0,0.0,0.0,sales,medium,1
6418,0.54,0.48,3.0,275.0,2.0,0.0,0.0,sales,high,1
6419,0.55,0.97,5.0,125.0,4.0,0.0,0.0,sales,medium,1
6420,0.84,0.55,4.0,270.0,3.0,1.0,0.0,sales,medium,1
6421,0.61,0.56,2.0,123.0,2.0,0.0,0.0,sales,medium,1
6422,0.64,0.53,3.0,281.0,3.0,0.0,0.0,sales,high,1
6423,0.92,0.51,3.0,223.0,2.0,0.0,0.0,sales,medium,1
6424,0.86,0.87,3.0,268.0,2.0,0.0,0.0,sales,high,1
6425,0.6,0.74,4.0,174.0,3.0,0.0,0.0,accounting,low,1
6426,0.86,0.92,3.0,162.0,3.0,1.0,0.0,accounting,medium,1
6427,0.55,0.51,3.0,192.0,3.0,0.0,0.0,accounting,medium,1
6428,0.54,0.58,4.0,178.0,3.0,0.0,0.0,hr,medium,1
6429,0.49,0.9,3.0,250.0,2.0,0.0,0.0,hr,medium,1
6430,0.98,0.72,3.0,262.0,4.0,0.0,0.0,hr,low,1
6431,0.55,0.55,5.0,194.0,3.0,1.0,0.0,hr,low,1
6432,0.64,0.5,3.0,146.0,3.0,0.0,0.0,technical,low,1
6433,0.54,0.53,4.0,245.0,2.0,0.0,0.0,technical,low,1
6434,0.58,0.45,3.0,131.0,2.0,0.0,0.0,technical,low,1
6435,0.57,0.37,3.0,108.0,4.0,0.0,0.0,technical,low,1
6436,0.65,0.64,5.0,206.0,3.0,0.0,0.0,technical,low,1
6437,0.6,0.4,3.0,146.0,4.0,1.0,0.0,technical,low,1
6438,0.59,0.45,2.0,171.0,2.0,0.0,0.0,technical,low,1
6439,0.77,0.5,4.0,173.0,2.0,1.0,0.0,technical,low,1
6440,0.55,0.49,5.0,240.0,3.0,0.0,0.0,technical,high,1
6441,0.5,0.6,4.0,199.0,2.0,0.0,0.0,technical,low,1
6442,0.43,0.77,3.0,237.0,3.0,1.0,0.0,technical,low,1
6443,0.58,0.84,3.0,258.0,4.0,0.0,0.0,support,low,1
6444,0.66,0.68,4.0,269.0,3.0,1.0,0.0,support,low,1
6445,0.7,0.8,5.0,245.0,4.0,0.0,0.0,support,high,1
6446,0.82,0.54,4.0,164.0,3.0,0.0,0.0,support,low,1
6447,0.49,0.49,4.0,256.0,3.0,1.0,0.0,support,low,1
6448,0.99,0.79,4.0,213.0,3.0,0.0,0.0,support,low,1
6449,0.96,0.73,3.0,193.0,3.0,1.0,0.0,support,high,1
6450,0.7,0.57,3.0,179.0,2.0,0.0,0.0,support,low,1
6451,0.22,0.89,6.0,278.0,5.0,1.0,0.0,support,medium,1
6452,0.91,0.52,3.0,256.0,2.0,0.0,0.0,support,high,1
6453,0.18,0.76,5.0,173.0,4.0,0.0,0.0,support,medium,1
6454,0.84,0.68,4.0,179.0,3.0,0.0,0.0,technical,high,1
6455,0.66,0.38,4.0,145.0,5.0,0.0,0.0,technical,medium,1
6456,0.49,0.65,3.0,168.0,4.0,0.0,0.0,technical,medium,1
6457,0.88,0.89,4.0,213.0,3.0,0.0,0.0,management,medium,1
6458,0.69,0.91,6.0,150.0,5.0,0.0,0.0,IT,medium,1
6459,0.83,0.75,3.0,262.0,3.0,0.0,0.0,IT,medium,1
6460,0.56,0.84,4.0,149.0,4.0,1.0,0.0,IT,medium,1
6461,0.95,0.77,5.0,139.0,2.0,0.0,0.0,IT,medium,1
6462,0.56,1.0,3.0,272.0,2.0,0.0,0.0,IT,medium,1
6463,0.93,0.73,3.0,252.0,4.0,0.0,0.0,product_mng,high,1
6464,0.84,0.52,3.0,232.0,4.0,0.0,0.0,product_mng,low,1
6465,0.84,0.48,3.0,266.0,2.0,0.0,0.0,product_mng,medium,1
6466,0.52,0.65,4.0,264.0,3.0,0.0,0.0,product_mng,medium,1
6467,0.98,0.8,4.0,142.0,2.0,0.0,0.0,IT,medium,1
6468,0.66,0.64,5.0,208.0,4.0,0.0,0.0,RandD,medium,1
6469,0.92,0.49,5.0,178.0,2.0,1.0,0.0,RandD,medium,1
6470,0.71,0.8,5.0,192.0,3.0,0.0,0.0,RandD,medium,1
6471,0.65,0.92,4.0,242.0,2.0,0.0,0.0,RandD,medium,1
6472,0.23,0.47,4.0,277.0,5.0,0.0,0.0,RandD,medium,1
6473,0.71,0.97,3.0,173.0,2.0,1.0,0.0,marketing,medium,1
6474,0.21,0.65,4.0,276.0,6.0,0.0,0.0,marketing,high,1
6475,0.7,0.72,2.0,189.0,3.0,0.0,0.0,sales,low,1
6476,0.9,0.5,4.0,139.0,2.0,0.0,0.0,accounting,low,1
6477,0.6,0.52,5.0,140.0,3.0,0.0,0.0,support,low,1
6478,0.58,0.63,5.0,191.0,3.0,1.0,0.0,technical,high,1
6479,0.73,0.72,5.0,178.0,2.0,0.0,0.0,management,low,1
6480,0.56,0.67,4.0,184.0,3.0,0.0,0.0,marketing,low,1
6481,0.97,0.57,3.0,144.0,3.0,0.0,0.0,marketing,low,1
6482,0.92,0.91,3.0,160.0,2.0,0.0,0.0,marketing,high,1
6483,0.77,0.68,3.0,225.0,2.0,0.0,0.0,sales,low,1
6484,0.97,0.81,5.0,266.0,2.0,0.0,0.0,sales,low,1
6485,0.7,0.69,5.0,154.0,2.0,0.0,0.0,sales,low,1
6486,0.78,0.82,4.0,142.0,2.0,1.0,0.0,sales,low,1
6487,0.77,0.87,3.0,207.0,4.0,1.0,0.0,sales,low,1
6488,0.66,0.53,4.0,162.0,3.0,0.0,0.0,sales,low,1
6489,0.25,0.98,6.0,287.0,5.0,1.0,0.0,sales,low,1
6490,0.89,0.87,2.0,270.0,6.0,1.0,0.0,sales,medium,1
6491,0.15,0.66,5.0,160.0,4.0,1.0,0.0,sales,medium,1
6492,0.26,0.91,6.0,113.0,2.0,0.0,0.0,sales,medium,1
6493,0.74,0.58,4.0,178.0,4.0,0.0,0.0,sales,medium,1
6494,0.52,0.83,3.0,153.0,2.0,0.0,0.0,sales,medium,1
6495,0.95,0.62,4.0,255.0,2.0,0.0,0.0,sales,medium,1
6496,0.66,0.82,4.0,257.0,3.0,1.0,0.0,sales,medium,1
6497,0.79,0.66,4.0,243.0,3.0,0.0,0.0,sales,medium,1
6498,0.98,0.94,3.0,179.0,3.0,0.0,0.0,sales,medium,1
6499,0.4,0.37,3.0,123.0,2.0,0.0,0.0,sales,medium,1
6500,1.0,0.68,3.0,132.0,2.0,0.0,0.0,sales,medium,1
6501,0.71,0.79,3.0,134.0,3.0,0.0,0.0,sales,medium,1
6502,0.48,0.45,3.0,277.0,2.0,1.0,0.0,accounting,high,1
6503,0.76,1.0,5.0,265.0,2.0,0.0,0.0,accounting,low,1
6504,0.61,0.62,4.0,269.0,4.0,0.0,0.0,accounting,medium,1
6505,0.74,0.9,4.0,156.0,4.0,0.0,0.0,hr,medium,1
6506,0.24,0.94,6.0,237.0,5.0,0.0,0.0,hr,medium,1
6507,0.79,0.97,3.0,271.0,2.0,0.0,0.0,hr,medium,1
6508,0.75,0.98,3.0,206.0,2.0,0.0,0.0,hr,low,1
6509,0.6,0.98,4.0,192.0,3.0,0.0,0.0,technical,low,1
6510,0.72,0.95,4.0,230.0,3.0,0.0,0.0,technical,low,1
6511,1.0,0.6,4.0,261.0,3.0,0.0,0.0,technical,low,1
6512,0.55,0.88,3.0,173.0,3.0,1.0,0.0,technical,low,1
6513,0.3,0.98,2.0,109.0,4.0,1.0,0.0,technical,low,1
6514,0.89,0.59,3.0,247.0,4.0,0.0,0.0,technical,low,1
6515,0.84,0.84,5.0,163.0,3.0,0.0,0.0,technical,low,1
6516,0.67,0.64,4.0,149.0,4.0,0.0,0.0,technical,low,1
6517,0.15,0.48,6.0,218.0,6.0,0.0,0.0,technical,low,1
6518,0.59,0.75,4.0,194.0,2.0,0.0,0.0,technical,low,1
6519,0.5,0.59,4.0,157.0,2.0,0.0,0.0,technical,low,1
6520,0.23,0.68,5.0,244.0,3.0,0.0,0.0,support,low,1
6521,0.95,0.58,5.0,169.0,2.0,0.0,0.0,support,low,1
6522,0.31,0.53,2.0,146.0,3.0,1.0,0.0,support,low,1
6523,0.47,0.55,5.0,207.0,3.0,0.0,0.0,support,low,1
6524,0.26,0.95,3.0,195.0,5.0,0.0,0.0,support,low,1
6525,0.55,0.64,6.0,148.0,4.0,0.0,0.0,support,low,1
6526,0.89,0.58,3.0,272.0,2.0,0.0,0.0,support,low,1
6527,0.88,0.68,3.0,185.0,2.0,0.0,0.0,support,low,1
6528,0.98,0.62,5.0,260.0,2.0,1.0,0.0,support,low,1
6529,0.96,0.48,3.0,182.0,2.0,1.0,0.0,support,medium,1
6530,0.85,0.65,3.0,195.0,3.0,0.0,0.0,support,medium,1
6531,0.96,0.85,3.0,168.0,3.0,0.0,0.0,technical,medium,1
6532,0.85,0.88,3.0,198.0,4.0,1.0,0.0,technical,medium,1
6533,0.59,0.93,5.0,172.0,2.0,0.0,0.0,technical,medium,1
6534,0.51,0.5,4.0,216.0,2.0,1.0,0.0,management,medium,1
6535,0.5,0.75,3.0,232.0,2.0,0.0,0.0,IT,medium,1
6536,0.53,0.59,3.0,148.0,3.0,0.0,0.0,IT,medium,1
6537,0.44,0.83,4.0,210.0,2.0,0.0,0.0,IT,medium,1
